customer_id,loyalty_score,product_id,price,date_of_purchase,product_description,product_category,purchase_count
C23,10,P35,166.0,2019-02-24 19:59:00,carrot cake,sweets,39
C24,6,P44,219.0,2018-12-02 21:02:00,milk,food,69
C24,6,P54,1936.0,2018-12-02 21:02:00,almond milk,food,69
C24,6,P60,1882.0,2018-12-02 21:02:00,water,food,69
C24,6,P39,1329.0,2018-12-03 07:12:00,ice cream,sweets,69
C24,6,P38,1015.0,2018-12-03 07:12:00,kombucha,sweets,69
C24,6,P20,11.0,2018-12-04 23:31:00,women's blouse,clothes,69
C24,6,P15,1587.0,2018-12-04 23:31:00,jumper,clothes,69
C24,6,P39,452.0,2018-12-08 09:36:00,ice cream,sweets,69
C24,6,P36,152.0,2018-12-08 09:36:00,salted caramel dark chocolate,sweets,69
C24,6,P55,895.0,2018-12-11 15:02:00,lentil soup,food,69
C24,6,P54,991.0,2018-12-11 15:02:00,almond milk,food,69
C24,6,P47,138.0,2018-12-11 15:02:00,whole chicken,food,69
C24,6,P16,776.0,2018-12-12 16:33:00,men's belt,clothes,69
C24,6,P15,169.0,2018-12-12 16:33:00,jumper,clothes,69
C24,6,P13,1467.0,2018-12-12 16:33:00,men's dark green trousers,clothes,69
C24,6,P38,1164.0,2018-12-14 21:50:00,kombucha,sweets,69
C24,6,P35,926.0,2018-12-14 21:50:00,carrot cake,sweets,69
C24,6,P36,1184.0,2018-12-14 21:50:00,salted caramel dark chocolate,sweets,69
C24,6,P44,1381.0,2018-12-15 18:56:00,milk,food,69
C24,6,P56,161.0,2018-12-15 18:56:00,greek yoghurt,food,69
C24,6,P49,1157.0,2018-12-16 05:32:00,smoked salmon,food,69
C24,6,P51,911.0,2018-12-16 05:32:00,pizza,food,69
C24,6,P45,1282.0,2018-12-16 05:32:00,hummus,food,69
C24,6,P18,1837.0,2018-12-18 12:08:00,men's striped socks,clothes,69
C24,6,P16,1471.0,2018-12-18 12:08:00,men's belt,clothes,69
C24,6,P49,377.0,2018-12-24 02:55:00,smoked salmon,food,69
C24,6,P41,430.0,2018-12-28 08:49:00,steak,food,69
C24,6,P46,1960.0,2018-12-28 08:49:00,activated charcoal croissant,food,69
C24,6,P51,425.0,2018-12-28 08:49:00,pizza,food,69
C24,6,P43,1626.0,2018-12-31 10:24:00,mince beef,food,69
C24,6,P54,864.0,2018-12-31 10:24:00,almond milk,food,69
C24,6,P44,488.0,2018-12-31 10:24:00,milk,food,69
C24,6,P39,1673.0,2019-01-01 23:03:00,ice cream,sweets,69
C24,6,P40,166.0,2019-01-01 23:03:00,irn bru,sweets,69
C24,6,P38,36.0,2019-01-09 05:02:00,kombucha,sweets,69
C24,6,P39,1492.0,2019-01-09 05:02:00,ice cream,sweets,69
C24,6,P40,782.0,2019-01-09 05:02:00,irn bru,sweets,69
C24,6,P60,558.0,2019-01-15 15:49:00,water,food,69
C24,6,P42,700.0,2019-01-15 15:49:00,chicken,food,69
C24,6,P36,560.0,2019-01-16 09:46:00,salted caramel dark chocolate,sweets,69
C24,6,P40,1846.0,2019-01-16 09:46:00,irn bru,sweets,69
C24,6,P52,388.0,2019-01-21 19:11:00,oats,food,69
C24,6,P47,760.0,2019-01-21 19:11:00,whole chicken,food,69
C24,6,P60,242.0,2019-01-22 09:27:00,water,food,69
C24,6,P60,1610.0,2019-01-22 09:27:00,water,food,69
C24,6,P45,1387.0,2019-01-22 09:27:00,hummus,food,69
C24,6,P19,1712.0,2019-01-29 10:53:00,men's trainers,clothes,69
C24,6,P15,83.0,2019-01-29 10:53:00,jumper,clothes,69
C24,6,P41,1481.0,2019-01-31 10:49:00,steak,food,69
C24,6,P53,1813.0,2019-02-02 22:29:00,peanut butter,food,69
C24,6,P46,1654.0,2019-02-02 22:29:00,activated charcoal croissant,food,69
C24,6,P49,1618.0,2019-02-02 22:29:00,smoked salmon,food,69
C24,6,P47,1979.0,2019-02-07 04:06:00,whole chicken,food,69
C24,6,P59,1965.0,2019-02-07 04:06:00,chicken stock,food,69
C24,6,P20,208.0,2019-02-08 08:27:00,women's blouse,clothes,69
C24,6,P16,1708.0,2019-02-08 08:27:00,men's belt,clothes,69
C24,6,P44,5.0,2019-02-16 09:31:00,milk,food,69
C24,6,P44,1479.0,2019-02-16 09:31:00,milk,food,69
C24,6,P54,159.0,2019-02-19 15:49:00,almond milk,food,69
C24,6,P45,921.0,2019-02-19 15:49:00,hummus,food,69
C24,6,P56,1391.0,2019-02-19 15:49:00,greek yoghurt,food,69
C24,6,P36,50.0,2019-02-20 06:30:00,salted caramel dark chocolate,sweets,69
C24,6,P40,364.0,2019-02-20 06:30:00,irn bru,sweets,69
C24,6,P40,1874.0,2019-02-20 06:30:00,irn bru,sweets,69
C24,6,P49,50.0,2019-02-22 18:10:00,smoked salmon,food,69
C24,6,P45,1143.0,2019-02-28 14:37:00,hummus,food,69
C24,6,P45,1312.0,2019-02-28 14:37:00,hummus,food,69
C24,6,P52,449.0,2019-02-28 14:37:00,oats,food,69
C24,6,P44,707.0,2019-03-01 23:10:00,milk,food,69
C25,9,P24,700.0,2018-12-10 23:25:00,scotch bonnets,fruit_veg,46
C25,9,P28,400.0,2018-12-10 23:25:00,grapes,fruit_veg,46
C25,9,P29,1958.0,2018-12-11 16:02:00,easy peeler,fruit_veg,46
C25,9,P30,1596.0,2018-12-11 16:02:00,mango,fruit_veg,46
C25,9,P34,1796.0,2018-12-18 13:15:00,raspberries,fruit_veg,46
C25,9,P22,242.0,2018-12-18 13:15:00,avocado,fruit_veg,46
C25,9,P33,967.0,2018-12-18 13:15:00,apples,fruit_veg,46
C25,9,P62,1026.0,2018-12-19 12:48:00,gin,bws,46
C25,9,P46,128.0,2018-12-21 20:09:00,activated charcoal croissant,food,46
C25,9,P57,1693.0,2018-12-21 20:09:00,parmesan,food,46
C25,9,P52,123.0,2018-12-21 20:09:00,oats,food,46
C25,9,P24,718.0,2018-12-28 08:21:00,scotch bonnets,fruit_veg,46
C25,9,P26,978.0,2018-12-28 08:21:00,broccoli,fruit_veg,46
C25,9,P26,1031.0,2018-12-30 05:14:00,broccoli,fruit_veg,46
C25,9,P25,321.0,2018-12-30 05:14:00,peppers,fruit_veg,46
C25,9,P30,1335.0,2018-12-30 05:14:00,mango,fruit_veg,46
C25,9,P32,1374.0,2019-01-06 23:13:00,onions,fruit_veg,46
C25,9,P42,243.0,2019-01-07 05:24:00,chicken,food,46
C25,9,P30,1575.0,2019-01-10 07:25:00,mango,fruit_veg,46
C25,9,P34,132.0,2019-01-10 07:25:00,raspberries,fruit_veg,46
C25,9,P26,1952.0,2019-01-10 07:25:00,broccoli,fruit_veg,46
C25,9,P26,716.0,2019-01-11 12:50:00,broccoli,fruit_veg,46
C25,9,P25,1883.0,2019-01-11 12:50:00,peppers,fruit_veg,46
C25,9,P31,983.0,2019-01-11 12:50:00,lemon grass,fruit_veg,46
C25,9,P29,1249.0,2019-01-13 18:13:00,easy peeler,fruit_veg,46
C25,9,P34,1315.0,2019-01-15 14:19:00,raspberries,fruit_veg,46
C25,9,P31,838.0,2019-01-15 14:19:00,lemon grass,fruit_veg,46
C25,9,P28,54.0,2019-01-21 03:01:00,grapes,fruit_veg,46
C25,9,P33,257.0,2019-01-22 21:28:00,apples,fruit_veg,46
C25,9,P32,569.0,2019-01-22 21:28:00,onions,fruit_veg,46
C25,9,P30,1032.0,2019-01-22 21:28:00,mango,fruit_veg,46
C25,9,P23,1964.0,2019-01-28 18:21:00,cherries,fruit_veg,46
C25,9,P26,1349.0,2019-01-29 04:44:00,broccoli,fruit_veg,46
C25,9,P24,1041.0,2019-01-29 04:44:00,scotch bonnets,fruit_veg,46
C25,9,P29,1430.0,2019-01-31 23:41:00,easy peeler,fruit_veg,46
C25,9,P25,281.0,2019-01-31 23:41:00,peppers,fruit_veg,46
C25,9,P23,1682.0,2019-01-31 23:41:00,cherries,fruit_veg,46
C25,9,P64,1657.0,2019-02-04 03:42:00,cigarettes,bws,46
C25,9,P64,77.0,2019-02-04 03:42:00,cigarettes,bws,46
C25,9,P62,1836.0,2019-02-04 03:42:00,gin,bws,46
C25,9,P33,913.0,2019-02-16 21:27:00,apples,fruit_veg,46
C25,9,P23,1199.0,2019-02-16 21:27:00,cherries,fruit_veg,46
C25,9,P26,190.0,2019-02-19 17:58:00,broccoli,fruit_veg,46
C25,9,P30,392.0,2019-02-19 17:58:00,mango,fruit_veg,46
C25,9,P47,604.0,2019-02-24 13:43:00,whole chicken,food,46
C25,9,P43,409.0,2019-02-24 13:43:00,mince beef,food,46
C26,1,P55,105.0,2018-12-02 07:05:00,lentil soup,food,43
C26,1,P45,1370.0,2018-12-02 07:05:00,hummus,food,43
C26,1,P47,1069.0,2018-12-02 07:05:00,whole chicken,food,43
C26,1,P49,357.0,2018-12-06 15:21:00,smoked salmon,food,43
C26,1,P59,1710.0,2018-12-06 15:21:00,chicken stock,food,43
C26,1,P21,611.0,2018-12-07 16:20:00,women's red dress,clothes,43
C26,1,P52,76.0,2018-12-15 10:19:00,oats,food,43
C26,1,P47,179.0,2018-12-15 10:19:00,whole chicken,food,43
C26,1,P55,608.0,2018-12-15 10:19:00,lentil soup,food,43
C26,1,P13,1780.0,2018-12-20 23:57:00,men's dark green trousers,clothes,43
C26,1,P21,396.0,2018-12-20 23:57:00,women's red dress,clothes,43
C26,1,P45,1371.0,2018-12-21 20:34:00,hummus,food,43
C26,1,P14,1645.0,2018-12-28 10:00:00,women's shoes,clothes,43
C26,1,P19,1403.0,2019-01-03 15:27:00,men's trainers,clothes,43
C26,1,P13,1316.0,2019-01-03 15:27:00,men's dark green trousers,clothes,43
C26,1,P20,616.0,2019-01-03 15:27:00,women's blouse,clothes,43
C26,1,P21,1599.0,2019-01-05 08:25:00,women's red dress,clothes,43
C26,1,P14,187.0,2019-01-05 08:25:00,women's shoes,clothes,43
C26,1,P13,925.0,2019-01-05 08:25:00,men's dark green trousers,clothes,43
C26,1,P54,525.0,2019-01-10 19:39:00,almond milk,food,43
C26,1,P58,596.0,2019-01-10 19:39:00,coconut water,food,43
C26,1,P55,78.0,2019-01-15 08:14:00,lentil soup,food,43
C26,1,P57,863.0,2019-01-15 08:14:00,parmesan,food,43
C26,1,P09,575.0,2019-01-17 14:58:00,toilet paper,house,43
C26,1,P01,991.0,2019-01-17 14:58:00,detergent,house,43
C26,1,P10,20.0,2019-01-18 07:36:00,kitchen knife,house,43
C26,1,P20,769.0,2019-01-24 14:40:00,women's blouse,clothes,43
C26,1,P15,313.0,2019-02-01 14:50:00,jumper,clothes,43
C26,1,P17,1709.0,2019-02-02 21:48:00,women's black socks,clothes,43
C26,1,P21,893.0,2019-02-02 21:48:00,women's red dress,clothes,43
C26,1,P09,534.0,2019-02-05 06:51:00,toilet paper,house,43
C26,1,P03,54.0,2019-02-05 06:51:00,bin liners,house,43
C26,1,P01,1489.0,2019-02-14 23:11:00,detergent,house,43
C26,1,P07,1331.0,2019-02-14 23:11:00,cling film,house,43
C26,1,P03,794.0,2019-02-17 17:33:00,bin liners,house,43
C26,1,P08,1143.0,2019-02-17 17:33:00,aluminium foil,house,43
C26,1,P10,1428.0,2019-02-17 17:33:00,kitchen knife,house,43
C26,1,P12,1621.0,2019-02-20 05:12:00,ice pack,house,43
C26,1,P08,1822.0,2019-02-20 05:12:00,aluminium foil,house,43
C26,1,P06,246.0,2019-02-20 05:12:00,fabric softener,house,43
C26,1,P46,22.0,2019-02-27 02:55:00,activated charcoal croissant,food,43
C26,1,P50,699.0,2019-02-27 02:55:00,camembert,food,43
C26,1,P20,1639.0,2019-03-01 09:53:00,women's blouse,clothes,43
C27,10,P34,1750.0,2018-12-05 17:28:00,raspberries,fruit_veg,56
C27,10,P24,1692.0,2018-12-05 17:28:00,scotch bonnets,fruit_veg,56
C27,10,P34,947.0,2018-12-13 08:49:00,raspberries,fruit_veg,56
C27,10,P23,1506.0,2018-12-13 08:49:00,cherries,fruit_veg,56
C27,10,P31,429.0,2018-12-15 08:36:00,lemon grass,fruit_veg,56
C27,10,P29,129.0,2018-12-22 14:26:00,easy peeler,fruit_veg,56
C27,10,P25,1815.0,2018-12-24 07:42:00,peppers,fruit_veg,56
C27,10,P22,281.0,2018-12-24 07:42:00,avocado,fruit_veg,56
C27,10,P22,158.0,2018-12-26 23:10:00,avocado,fruit_veg,56
C27,10,P34,1607.0,2018-12-26 23:10:00,raspberries,fruit_veg,56
C27,10,P42,1737.0,2018-12-31 15:14:00,chicken,food,56
C27,10,P54,330.0,2018-12-31 15:14:00,almond milk,food,56
C27,10,P32,1787.0,2019-01-01 06:54:00,onions,fruit_veg,56
C27,10,P23,571.0,2019-01-01 06:54:00,cherries,fruit_veg,56
C27,10,P54,1333.0,2019-01-03 14:50:00,almond milk,food,56
C27,10,P45,367.0,2019-01-03 14:50:00,hummus,food,56
C27,10,P29,1676.0,2019-01-08 12:25:00,easy peeler,fruit_veg,56
C27,10,P32,1235.0,2019-01-13 20:44:00,onions,fruit_veg,56
C27,10,P33,398.0,2019-01-13 20:44:00,apples,fruit_veg,56
C27,10,P31,631.0,2019-01-15 20:27:00,lemon grass,fruit_veg,56
C27,10,P31,1128.0,2019-01-15 20:27:00,lemon grass,fruit_veg,56
C27,10,P32,1160.0,2019-01-18 20:24:00,onions,fruit_veg,56
C27,10,P23,522.0,2019-01-18 20:24:00,cherries,fruit_veg,56
C27,10,P60,1222.0,2019-01-21 13:53:00,water,food,56
C27,10,P58,915.0,2019-01-21 13:53:00,coconut water,food,56
C27,10,P24,1586.0,2019-01-22 06:54:00,scotch bonnets,fruit_veg,56
C27,10,P33,1287.0,2019-01-22 06:54:00,apples,fruit_veg,56
C27,10,P29,536.0,2019-01-22 06:54:00,easy peeler,fruit_veg,56
C27,10,P24,375.0,2019-01-25 03:28:00,scotch bonnets,fruit_veg,56
C27,10,P60,1193.0,2019-01-27 02:49:00,water,food,56
C27,10,P57,577.0,2019-01-29 04:43:00,parmesan,food,56
C27,10,P58,1381.0,2019-01-29 04:43:00,coconut water,food,56
C27,10,P33,1621.0,2019-02-05 08:52:00,apples,fruit_veg,56
C27,10,P26,131.0,2019-02-05 08:52:00,broccoli,fruit_veg,56
C27,10,P25,900.0,2019-02-05 08:52:00,peppers,fruit_veg,56
C27,10,P51,475.0,2019-02-08 19:44:00,pizza,food,56
C27,10,P57,789.0,2019-02-10 23:59:00,parmesan,food,56
C27,10,P46,1696.0,2019-02-15 03:54:00,activated charcoal croissant,food,56
C27,10,P44,203.0,2019-02-15 03:54:00,milk,food,56
C27,10,P29,831.0,2019-02-16 07:36:00,easy peeler,fruit_veg,56
C27,10,P23,320.0,2019-02-16 07:36:00,cherries,fruit_veg,56
C27,10,P22,519.0,2019-02-17 17:45:00,avocado,fruit_veg,56
C27,10,P34,374.0,2019-02-17 17:45:00,raspberries,fruit_veg,56
C27,10,P27,980.0,2019-02-17 17:45:00,potatoes,fruit_veg,56
C27,10,P32,1295.0,2019-02-19 16:40:00,onions,fruit_veg,56
C27,10,P24,1934.0,2019-02-19 16:40:00,scotch bonnets,fruit_veg,56
C27,10,P31,623.0,2019-02-22 22:03:00,lemon grass,fruit_veg,56
C27,10,P27,512.0,2019-02-22 22:03:00,potatoes,fruit_veg,56
C27,10,P32,1250.0,2019-02-22 22:03:00,onions,fruit_veg,56
C27,10,P31,1282.0,2019-02-23 08:19:00,lemon grass,fruit_veg,56
C27,10,P29,1383.0,2019-02-23 08:19:00,easy peeler,fruit_veg,56
C27,10,P47,748.0,2019-02-26 03:01:00,whole chicken,food,56
C27,10,P29,466.0,2019-02-28 23:52:00,easy peeler,fruit_veg,56
C27,10,P43,803.0,2019-03-01 03:56:00,mince beef,food,56
C27,10,P45,1956.0,2019-03-01 03:56:00,hummus,food,56
C27,10,P59,537.0,2019-03-01 03:56:00,chicken stock,food,56
C28,3,P30,178.0,2018-12-25 13:59:00,mango,fruit_veg,7
C28,3,P43,1836.0,2019-01-26 06:45:00,mince beef,food,7
C28,3,P26,1808.0,2019-01-28 12:06:00,broccoli,fruit_veg,7
C28,3,P29,1834.0,2019-01-28 12:06:00,easy peeler,fruit_veg,7
C28,3,P54,238.0,2019-02-03 06:48:00,almond milk,food,7
C28,3,P52,1742.0,2019-02-17 18:13:00,oats,food,7
C28,3,P26,1794.0,2019-02-21 07:16:00,broccoli,fruit_veg,7
C29,7,P57,1960.0,2018-12-05 12:45:00,parmesan,food,59
C29,7,P59,1273.0,2018-12-05 12:45:00,chicken stock,food,59
C29,7,P56,271.0,2018-12-06 03:02:00,greek yoghurt,food,59
C29,7,P42,1558.0,2018-12-06 03:02:00,chicken,food,59
C29,7,P55,355.0,2018-12-07 20:37:00,lentil soup,food,59
C29,7,P43,113.0,2018-12-07 20:37:00,mince beef,food,59
C29,7,P50,1496.0,2018-12-10 21:11:00,camembert,food,59
C29,7,P54,1688.0,2018-12-10 21:11:00,almond milk,food,59
C29,7,P42,469.0,2018-12-18 16:40:00,chicken,food,59
C29,7,P44,1784.0,2018-12-18 16:40:00,milk,food,59
C29,7,P54,7.0,2018-12-19 16:48:00,almond milk,food,59
C29,7,P50,1371.0,2018-12-19 16:48:00,camembert,food,59
C29,7,P41,1425.0,2018-12-20 08:12:00,steak,food,59
C29,7,P42,1204.0,2018-12-20 08:12:00,chicken,food,59
C29,7,P50,1551.0,2018-12-22 14:38:00,camembert,food,59
C29,7,P51,882.0,2018-12-22 14:38:00,pizza,food,59
C29,7,P45,1689.0,2018-12-23 14:00:00,hummus,food,59
C29,7,P53,561.0,2018-12-24 22:58:00,peanut butter,food,59
C29,7,P52,326.0,2018-12-24 22:58:00,oats,food,59
C29,7,P52,264.0,2018-12-24 22:58:00,oats,food,59
C29,7,P53,1083.0,2018-12-25 04:43:00,peanut butter,food,59
C29,7,P59,761.0,2018-12-27 07:05:00,chicken stock,food,59
C29,7,P51,1239.0,2018-12-27 07:05:00,pizza,food,59
C29,7,P57,911.0,2018-12-28 05:04:00,parmesan,food,59
C29,7,P59,88.0,2018-12-28 05:04:00,chicken stock,food,59
C29,7,P55,1311.0,2018-12-28 05:04:00,lentil soup,food,59
C29,7,P51,1626.0,2018-12-30 20:54:00,pizza,food,59
C29,7,P50,986.0,2018-12-30 20:54:00,camembert,food,59
C29,7,P49,641.0,2018-12-30 20:54:00,smoked salmon,food,59
C29,7,P52,407.0,2018-12-31 07:58:00,oats,food,59
C29,7,P46,829.0,2019-01-01 08:53:00,activated charcoal croissant,food,59
C29,7,P41,29.0,2019-01-01 08:53:00,steak,food,59
C29,7,P60,740.0,2019-01-05 20:37:00,water,food,59
C29,7,P57,1231.0,2019-01-05 20:37:00,parmesan,food,59
C29,7,P54,491.0,2019-01-05 20:37:00,almond milk,food,59
C29,7,P53,1207.0,2019-01-06 10:08:00,peanut butter,food,59
C29,7,P54,1718.0,2019-01-08 08:32:00,almond milk,food,59
C29,7,P47,1480.0,2019-01-08 08:32:00,whole chicken,food,59
C29,7,P53,442.0,2019-01-10 06:24:00,peanut butter,food,59
C29,7,P58,1743.0,2019-01-10 06:24:00,coconut water,food,59
C29,7,P52,950.0,2019-01-11 06:26:00,oats,food,59
C29,7,P48,178.0,2019-01-16 13:55:00,tuna,food,59
C29,7,P48,1535.0,2019-01-16 13:55:00,tuna,food,59
C29,7,P60,1572.0,2019-01-16 13:55:00,water,food,59
C29,7,P45,1096.0,2019-01-29 05:21:00,hummus,food,59
C29,7,P49,1274.0,2019-01-29 05:21:00,smoked salmon,food,59
C29,7,P47,388.0,2019-01-29 05:21:00,whole chicken,food,59
C29,7,P52,699.0,2019-02-03 04:12:00,oats,food,59
C29,7,P42,611.0,2019-02-03 04:12:00,chicken,food,59
C29,7,P41,1946.0,2019-02-07 13:52:00,steak,food,59
C29,7,P55,1746.0,2019-02-13 21:21:00,lentil soup,food,59
C29,7,P55,1398.0,2019-02-16 13:47:00,lentil soup,food,59
C29,7,P47,881.0,2019-02-23 11:28:00,whole chicken,food,59
C29,7,P43,528.0,2019-02-23 11:28:00,mince beef,food,59
C29,7,P49,1647.0,2019-02-23 11:28:00,smoked salmon,food,59
C29,7,P59,810.0,2019-02-25 22:24:00,chicken stock,food,59
C29,7,P41,892.0,2019-02-25 22:24:00,steak,food,59
C29,7,P49,1587.0,2019-02-28 22:18:00,smoked salmon,food,59
C29,7,P43,1022.0,2019-02-28 22:18:00,mince beef,food,59
C30,4,P33,486.0,2018-12-01 11:48:00,apples,fruit_veg,59
C30,4,P30,1172.0,2018-12-01 11:48:00,mango,fruit_veg,59
C30,4,P26,1209.0,2018-12-03 03:10:00,broccoli,fruit_veg,59
C30,4,P24,341.0,2018-12-03 03:10:00,scotch bonnets,fruit_veg,59
C30,4,P30,550.0,2018-12-03 03:10:00,mango,fruit_veg,59
C30,4,P24,1082.0,2018-12-05 12:25:00,scotch bonnets,fruit_veg,59
C30,4,P34,1682.0,2018-12-06 09:32:00,raspberries,fruit_veg,59
C30,4,P27,1323.0,2018-12-06 09:32:00,potatoes,fruit_veg,59
C30,4,P33,559.0,2018-12-06 09:32:00,apples,fruit_veg,59
C30,4,P33,945.0,2018-12-07 09:16:00,apples,fruit_veg,59
C30,4,P33,1788.0,2018-12-07 09:16:00,apples,fruit_veg,59
C30,4,P24,1972.0,2018-12-07 09:16:00,scotch bonnets,fruit_veg,59
C30,4,P27,619.0,2018-12-10 06:37:00,potatoes,fruit_veg,59
C30,4,P33,1098.0,2018-12-18 06:10:00,apples,fruit_veg,59
C30,4,P34,1717.0,2018-12-26 11:52:00,raspberries,fruit_veg,59
C30,4,P22,249.0,2018-12-29 15:02:00,avocado,fruit_veg,59
C30,4,P34,128.0,2018-12-29 15:02:00,raspberries,fruit_veg,59
C30,4,P34,1386.0,2018-12-29 15:02:00,raspberries,fruit_veg,59
C30,4,P23,206.0,2019-01-03 08:08:00,cherries,fruit_veg,59
C30,4,P24,1079.0,2019-01-06 11:25:00,scotch bonnets,fruit_veg,59
C30,4,P32,704.0,2019-01-07 22:39:00,onions,fruit_veg,59
C30,4,P29,450.0,2019-01-07 22:39:00,easy peeler,fruit_veg,59
C30,4,P22,574.0,2019-01-07 22:39:00,avocado,fruit_veg,59
C30,4,P33,971.0,2019-01-11 09:32:00,apples,fruit_veg,59
C30,4,P28,514.0,2019-01-13 22:25:00,grapes,fruit_veg,59
C30,4,P31,1911.0,2019-01-13 22:25:00,lemon grass,fruit_veg,59
C30,4,P33,1406.0,2019-01-13 22:25:00,apples,fruit_veg,59
C30,4,P26,80.0,2019-01-20 06:34:00,broccoli,fruit_veg,59
C30,4,P31,632.0,2019-01-23 03:55:00,lemon grass,fruit_veg,59
C30,4,P34,1473.0,2019-01-26 03:22:00,raspberries,fruit_veg,59
C30,4,P28,614.0,2019-01-26 03:22:00,grapes,fruit_veg,59
C30,4,P23,1138.0,2019-01-26 03:22:00,cherries,fruit_veg,59
C30,4,P33,1390.0,2019-01-30 03:52:00,apples,fruit_veg,59
C30,4,P22,1649.0,2019-01-30 03:52:00,avocado,fruit_veg,59
C30,4,P25,1896.0,2019-01-30 03:52:00,peppers,fruit_veg,59
C30,4,P25,944.0,2019-02-02 19:48:00,peppers,fruit_veg,59
C30,4,P33,1904.0,2019-02-02 19:48:00,apples,fruit_veg,59
C30,4,P23,340.0,2019-02-03 21:39:00,cherries,fruit_veg,59
C30,4,P25,1023.0,2019-02-03 21:39:00,peppers,fruit_veg,59
C30,4,P27,43.0,2019-02-03 21:39:00,potatoes,fruit_veg,59
C30,4,P24,185.0,2019-02-06 12:08:00,scotch bonnets,fruit_veg,59
C30,4,P29,360.0,2019-02-06 12:08:00,easy peeler,fruit_veg,59
C30,4,P24,1373.0,2019-02-09 20:55:00,scotch bonnets,fruit_veg,59
C30,4,P22,1403.0,2019-02-10 19:04:00,avocado,fruit_veg,59
C30,4,P24,1963.0,2019-02-12 09:45:00,scotch bonnets,fruit_veg,59
C30,4,P30,1209.0,2019-02-12 09:45:00,mango,fruit_veg,59
C30,4,P25,1812.0,2019-02-17 19:59:00,peppers,fruit_veg,59
C30,4,P28,54.0,2019-02-21 15:57:00,grapes,fruit_veg,59
C30,4,P31,149.0,2019-02-21 15:57:00,lemon grass,fruit_veg,59
C30,4,P24,249.0,2019-02-22 23:40:00,scotch bonnets,fruit_veg,59
C30,4,P25,1012.0,2019-02-24 22:38:00,peppers,fruit_veg,59
C30,4,P25,807.0,2019-02-24 22:38:00,peppers,fruit_veg,59
C30,4,P33,2.0,2019-02-24 22:38:00,apples,fruit_veg,59
C30,4,P26,674.0,2019-02-25 06:48:00,broccoli,fruit_veg,59
C30,4,P22,149.0,2019-02-25 06:48:00,avocado,fruit_veg,59
C30,4,P24,302.0,2019-02-25 06:48:00,scotch bonnets,fruit_veg,59
C30,4,P25,607.0,2019-03-01 11:55:00,peppers,fruit_veg,59
C30,4,P32,677.0,2019-03-01 11:55:00,onions,fruit_veg,59
C30,4,P29,273.0,2019-03-01 11:55:00,easy peeler,fruit_veg,59
C31,9,P31,1133.0,2018-12-01 20:58:00,lemon grass,fruit_veg,21
C31,9,P33,1223.0,2018-12-01 20:58:00,apples,fruit_veg,21
C31,9,P22,1476.0,2018-12-01 20:58:00,avocado,fruit_veg,21
C31,9,P06,814.0,2018-12-05 10:50:00,fabric softener,house,21
C31,9,P03,1830.0,2018-12-05 10:50:00,bin liners,house,21
C31,9,P04,581.0,2018-12-05 10:50:00,shower gel,house,21
C31,9,P08,574.0,2018-12-16 09:48:00,aluminium foil,house,21
C31,9,P12,906.0,2018-12-16 09:48:00,ice pack,house,21
C31,9,P01,364.0,2018-12-16 09:48:00,detergent,house,21
C31,9,P05,1325.0,2018-12-24 10:53:00,scented candles,house,21
C31,9,P08,931.0,2018-12-24 10:53:00,aluminium foil,house,21
C31,9,P09,1096.0,2019-01-03 07:19:00,toilet paper,house,21
C31,9,P08,1686.0,2019-01-03 07:19:00,aluminium foil,house,21
C31,9,P23,648.0,2019-01-07 20:58:00,cherries,fruit_veg,21
C31,9,P22,1380.0,2019-01-07 20:58:00,avocado,fruit_veg,21
C31,9,P09,853.0,2019-01-26 22:42:00,toilet paper,house,21
C31,9,P02,1102.0,2019-01-26 22:42:00,kitchen roll,house,21
C31,9,P11,1198.0,2019-02-09 11:18:00,dishwasher tablets,house,21
C31,9,P04,1978.0,2019-02-09 11:18:00,shower gel,house,21
C31,9,P22,1364.0,2019-02-23 12:53:00,avocado,fruit_veg,21
C31,9,P28,1497.0,2019-02-23 12:53:00,grapes,fruit_veg,21
C32,3,P47,1997.0,2018-12-24 04:38:00,whole chicken,food,13
C32,3,P38,1237.0,2019-01-16 05:23:00,kombucha,sweets,13
C32,3,P37,326.0,2019-01-16 05:23:00,gummy bears,sweets,13
C32,3,P35,1843.0,2019-01-16 05:23:00,carrot cake,sweets,13
C32,3,P45,1769.0,2019-01-22 11:09:00,hummus,food,13
C32,3,P58,975.0,2019-01-22 11:09:00,coconut water,food,13
C32,3,P52,1814.0,2019-01-22 11:09:00,oats,food,13
C32,3,P37,1147.0,2019-02-11 17:17:00,gummy bears,sweets,13
C32,3,P44,1746.0,2019-02-15 22:00:00,milk,food,13
C32,3,P54,807.0,2019-02-15 22:00:00,almond milk,food,13
C32,3,P60,225.0,2019-02-18 19:04:00,water,food,13
C32,3,P58,1824.0,2019-02-18 19:04:00,coconut water,food,13
C32,3,P45,561.0,2019-02-18 19:04:00,hummus,food,13
C33,5,P58,1259.0,2018-12-09 02:58:00,coconut water,food,46
C33,5,P60,821.0,2018-12-09 02:58:00,water,food,46
C33,5,P41,700.0,2018-12-13 06:21:00,steak,food,46
C33,5,P37,1934.0,2018-12-17 23:06:00,gummy bears,sweets,46
C33,5,P39,1829.0,2018-12-17 23:06:00,ice cream,sweets,46
C33,5,P36,1858.0,2018-12-18 06:08:00,salted caramel dark chocolate,sweets,46
